Captura,Entrada,AG
1,0,0
2,0,0.305662018446821
3,0,0.728794108932513
4,0,1.17023340956566
5,0,1.61189654782703
6,0.235,2.05840815154462
7,0.469,2.50757121309044
8,0.704,2.95989091169471
9,1.056,3.4115655516469
10,1.525,3.86681990123801
11,1.877,4.3235486336425
12,2.346,4.77980661859159
13,2.698,5.25169706704597
14,2.933,5.7221479302288
15,3.402,6.19642315460885
16,3.871,6.67565170766595
17,4.575,7.16097686905485
18,5.044,7.65276287471255
19,5.513,8.15020050815345
20,5.983,8.65230584553641
21,6.804,9.15829064509757
22,7.273,9.66752446932396
23,7.859,10.1799706738548
24,8.446,10.6961305314181
25,8.915,11.2008669763566
26,9.854,11.727493670967
27,10.675,12.2591379749702
28,11.144,12.7948101363567
29,11.848,13.3336241537753
30,12.552,13.8743906611377
31,13.021,14.4168832662521
32,14.076,14.9603399664728
33,14.78,15.5033260619092
34,15.367,16.0440924457157
35,16.071,16.5812532296417
36,17.126,17.1205308335089
37,17.83,17.645751218203
38,18.417,18.1747890035171
39,19.238,18.7001406980792
40,19.942,19.2263147184916
41,20.645,19.7298281258821
42,21.349,20.2895607287707
43,22.053,20.8063121118068
44,23.109,21.3006655948709
45,23.93,21.784921536462
46,24.634,22.2527533383132
47,25.924,22.7617964531175
48,26.745,23.3096660000696
49,27.566,23.8660730732318
50,28.387,24.3777997018084
51,29.912,24.8067507215094
52,30.264,25.1651436485893
53,31.085,25.4012082450557
54,31.789,25.3319388606651
55,32.258,26.0549884685803
56,32.845,26.3281885236433
57,33.079,26.5072148782945
58,33.197,26.6958745258053
59,33.314,26.9880447959793
60,33.314,27.1239960449948
61,33.314,27.2120921648575
62,33.314,27.3184561756813
63,33.079,27.5190080328617
64,32.962,27.705560010036
65,32.728,27.8851726280235
66,32.61,28.0604382206353
67,32.141,28.2273535647099
68,31.906,28.4004161852208
69,31.672,28.5646249500556
70,31.32,28.7478599523278
71,31.085,28.8863552593225
72,30.851,29.0272066885416
73,30.499,29.1650150436472
74,30.147,29.3039759002645
75,29.912,29.4413599548138
76,29.678,29.5775812050887
77,28.857,29.7127639331596
78,28.857,29.8471787574057
79,28.622,29.9810045144655
80,28.387,30.1122258305331
81,28.153,30.241264027506
82,27.918,30.3737776850423
83,27.801,30.5176548417926
84,27.566,30.6726091233782
85,27.449,30.8293774261802
86,27.332,30.9845571775541
87,27.214,31.1433255775041
88,27.097,31.3134146307425
89,27.214,31.4943157869622
90,27.214,31.6824630927682
91,27.332,31.8088824563308
92,27.449,32.0774710700514
93,27.566,32.2842088684249
94,27.801,32.4972415744539
95,27.918,32.7160745300014
96,28.153,32.9403858166875
97,28.622,33.170604789469
98,28.857,33.4086484808589
99,29.795,33.6577695809363
100,30.381,33.9208096829134
101,30.968,34.1982652438487
102,31.672,34.4881848598218
103,32.376,34.787783432975
104,33.314,35.0948598636611
105,34.018,35.4078837138842
106,34.722,35.7255738010566
107,35.66,36.0468249941312
108,36.481,36.3707739452645
109,37.068,36.6968000699985
110,37.772,37.0247598664004
111,38.475,37.3542610405931
112,39.062,37.6854144298588
113,39.883,38.0226111297159
114,40.704,38.3457982505876
115,41.173,38.681047630931
116,41.76,39.0453208246756
117,42.112,39.4121621418778
118,42.464,39.7805048808917
119,42.698,40.1500490621818
120,42.815,40.5240911929603
121,42.815,40.8934218999886
122,42.815,41.2587982610609
123,42.815,41.6471624026593
124,42.815,42.019900077764
125,42.815,42.3946232383514
126,42.933,42.7674214003456
127,42.933,43.1423883166183
128,42.933,43.5230996663053
129,43.05,43.9079517330967
130,43.05,44.293472514707
131,43.167,44.6803745492425
132,43.285,45.0719833582221
133,43.285,45.4639217622018
134,43.402,45.8607868928169
135,43.519,46.2579421360246
136,43.637,46.6573684699106
137,43.989,47.0585067515269
138,44.34,47.4605488891375
139,44.575,47.8629109192624
140,45.044,48.265998852383
141,45.396,48.6692153571761
142,45.865,49.0740655767571
143,46.452,49.4787716791149
144,47.156,49.8831010156544
145,48.094,50.2868569817772
146,48.798,50.6898576924723
147,49.502,51.092034858943
148,50.206,51.4932798794463
149,51.261,51.8930229802297
150,51.965,52.2896833583344
151,52.669,52.681731985985
152,53.725,53.068116572089
153,54.546,53.4483561038309
154,55.25,53.8220770510758
155,55.953,54.1889797446294
156,56.657,54.548859666388
157,57.361,54.9014286132383
158,57.947,55.2463438060101
159,58.769,55.5831726802572
160,59.707,55.9112821665604
161,60.411,56.2324064628435
162,60.997,56.5405717418367
163,61.701,56.8368470943088
164,62.288,57.1201846710922
165,62.757,57.3896064081295
166,63.109,57.6440701336363
167,63.578,57.8821863531973
168,63.578,58.1115650647082
169,63.695,58.2997319884818
170,63.695,58.4795391414599
171,63.813,58.6386007021914
172,63.813,58.775582351306
173,63.93,58.9223654128438
174,63.93,59.0780339613912
175,64.047,59.2288231072474
176,64.047,59.3234441808867
177,64.047,59.400755415856
178,64.047,59.4552284058344
179,64.047,59.4894508048381
180,63.93,59.5026209202596
181,63.813,59.4926007694643
182,63.695,59.4527822128489
183,63.343,59.380299661451
184,62.991,59.2810962433634
185,62.757,59.1640582971684
186,62.405,59.0268128492366
187,62.053,58.8565775295932
188,61.818,58.6522216198356
189,61.467,58.417472961876
190,61.115,58.1544362247012
191,60.88,57.8818559330776
192,60.293,57.6138726548566
193,59.942,57.357145635701
194,59.824,57.0912820490213
195,58.886,56.8181771216152
196,58.769,56.537752444452
197,58.299,56.2490358128408
198,57.83,55.9551262262563
199,57.596,55.6650003222917
200,57.244,55.3773321240461
201,56.892,55.0713609877337
202,56.423,54.7438943013499
203,56.071,54.4061388496922
204,55.719,54.0569900601198
205,55.367,53.6986990433742
206,55.015,53.3328109635026
207,54.311,52.9595399193169
208,53.959,52.5783244744567
209,53.607,52.1891231161365
210,53.021,51.7937239514646
211,52.552,51.3950250069772
212,52.2,51.0009912361467
213,51.613,50.5985339386921
214,51.261,50.1972384663274
215,50.909,49.7852065124715
216,50.44,49.3667083066225
217,49.971,48.9321051845756
218,49.619,48.5044081373224
219,49.15,48.0769197179514
220,48.681,47.6484860878533
221,48.211,47.2197254334229
222,47.859,46.7885375504808
223,46.921,46.3573445370742
224,46.452,45.9268047175096
225,45.865,45.4979902297806
226,45.279,45.0713953726786
227,44.81,44.6470025930517
228,43.871,44.2415937068679
229,43.285,43.8045043064867
230,42.815,43.3875661703832
231,42.112,42.9737682879
232,41.408,42.5634103085626
233,40.821,42.1564930670028
234,39.766,41.7528276102236
235,39.062,41.3524555981527
236,38.475,40.9567032548175
237,37.889,40.5672084934626
238,36.833,40.1829107248924
239,36.247,39.799820716851
240,35.777,39.4211356512637
241,35.308,39.0499697891779
242,34.839,38.6864708916014
243,34.37,38.3343503479627
244,34.135,37.9686113441172
245,33.901,37.6601390945323
246,33.783,37.3200184838456
247,33.783,36.9831276901832
248,33.666,36.6461610109724
249,33.666,36.3171852332907
250,33.549,35.9969208958484
251,33.431,35.6842926642496
252,33.431,35.3797047678009
253,33.431,35.073294806864
254,33.197,34.7699612765684
255,33.079,34.4692768540871
256,33.079,34.1709881665139
257,32.962,33.8749404684784
258,32.728,33.5810627617584
259,32.728,33.2893341302878
260,32.61,32.9922983353778
261,32.376,32.7116884034771
262,32.376,32.4260897656943
263,32.258,32.1422255550009
264,32.024,31.8580566021601
265,31.906,31.5774696091687
266,31.672,31.2985204432581
267,31.672,31.0198337978294
268,31.437,30.7409856314495
269,31.203,30.4617258273065
270,30.968,30.1815887092225
271,30.851,29.897902931764
272,30.616,29.6151733328047
273,30.381,29.3311578684996
274,30.147,29.0452110830216
275,29.912,28.757451602549
276,29.795,28.4656505939591
277,29.795,28.1735667498065
278,28.857,27.8706181849723
279,28.857,27.5642764457886
280,28.739,27.2532105102376
281,28.387,26.9378262300925
282,28.27,26.616276116408
283,27.918,26.2864456618184
284,27.801,25.9477090466635
285,27.332,25.6015981619352
286,27.097,25.2492884715684
287,26.745,24.8906881812718
288,26.276,24.5258448631609
289,26.041,24.1540299502562
290,25.572,23.7738982347154
291,25.337,23.3841570862142
292,24.986,22.9837562499127
293,24.634,22.6236760115066
294,24.047,22.2157055806124
295,23.695,21.8020517640831
296,23.343,21.3744725289455
297,22.874,20.9522334051378
298,22.64,20.482280453202
299,22.17,20.0296161541585
300,21.467,19.5635719652923
301,21.115,19.0841854004204
302,20.528,18.5936105684627
303,19.824,18.1207316981622
304,19.238,17.643858120877
305,18.769,17.1600058567181
306,18.065,16.6747384222559
307,17.478,16.1866345424127
308,16.774,15.6984226545387
309,15.836,15.2073830846068
310,15.132,14.7121888702137
311,14.546,14.2195394047034
312,13.607,13.7260232824353
313,12.903,13.2321178521651
314,12.434,12.7383203572277
315,11.73,12.2452280649764
316,10.557,11.7540838085628
317,9.971,11.263432239784
318,8.915,10.784072050738
319,8.329,10.3035962775492
320,7.625,9.82421417043992
321,7.038,9.34623954157595
322,6.452,8.8699024143926
323,5.983,8.39568723273251
324,4.927,7.92394738776506
325,4.458,7.45522325887812
326,4.106,6.98387542135039
327,3.402,6.52671474908929
328,2.933,6.06140652041353
329,2.581,5.60658989768773
330,2.112,5.15404344639116
331,1.642,4.70347300527158
332,1.291,4.25459655642869
333,1.056,3.80723067485438
334,0.704,3.36212224606836
335,0.352,2.91894890840535
336,0.118,2.47701133746613
337,0,2.03532296077801
338,0.118,1.59466070325984
339,0,1.15599829942744
340,0,0.720650705454207
341,0,0.30251282085174
342,0,0
